[0, 0, 0] [0, 50, 0] [0, 100, 0] [0, 150, 0] [0, 200, 0] [0, 250, 0] [0, 300, 0] [0, 350, 0] [0, 400, 0] [0, 450, 0] [0, 500, 0] [50, 0, 0] [50, 50, 0] [50, 100, 0] [50, 150, 0] [50, 200, 0] [50, 250, 0] [50, 300, 0] [50, 350, 0] [50, 400, 0] [50, 450, 0] [50, 500, 0] [100, 0, 0] [100, 50, 0] [100, 100, 0] [100, 150, 0] [100, 200, 0] [100, 250, 0] [100, 300, 0] [100, 350, 0] [100, 400, 0] [100, 450, 0] [100, 500, 0] [150, 0, 0] [150, 50, 0] [150, 100, 0] [150, 150, 0] [150, 200, 0] [150, 250, 0] [150, 300, 0] [150, 350, 0] [150, 400, 0] [150, 450, 0] [150, 500, 0] [200, 0, 0] [200, 50, 0] [200, 100, 0] [200, 150, 0] [200, 200, 2] [200, 250, 1] [200, 300, 2] [200, 350, 0] [200, 400, 0] [200, 450, 0] [200, 500, 0] [250, 0, 0] [250, 50, 0] [250, 100, 0] [250, 150, 0] [250, 200, 2] [250, 250, 4] [250, 300, 3] [250, 350, 0] [250, 400, 0] [250, 450, 0] [250, 500, 0] [300, 0, 0] [300, 50, 0] [300, 100, 0] [300, 150, 0] [300, 200, 2] [300, 250, 2] [300, 300, 2] [300, 350, 0] [300, 400, 0] [300, 450, 0] [300, 500, 0] [350, 0, 0] [350, 50, 0] [350, 100, 0] [350, 150, 0] [350, 200, 0] [350, 250, 0] [350, 300, 0] [350, 350, 0] [350, 400, 0] [350, 450, 0] [350, 500, 0] [400, 0, 0] [400, 50, 0] [400, 100, 0] [400, 150, 0] [400, 200, 0] [400, 250, 0] [400, 300, 0] [400, 350, 0] [400, 400, 0] [400, 450, 0] [400, 500, 0] [450, 0, 0] [450, 50, 0] [450, 100, 0] [450, 150, 0] [450, 200, 0] [450, 250, 0] [450, 300, 0] [450, 350, 0] [450, 400, 0] [450, 450, 0] [450, 500, 0] [500, 0, 0] [500, 50, 0] [500, 100, 0] [500, 150, 0] [500, 200, 0] [500, 250, 0] [500, 300, 0] [500, 350, 0] [500, 400, 0] [500, 450, 0] [500, 500, 0] 
[0, 0, 0] [0, 50, 0] [0, 100, 0] [0, 150, 0] [0, 200, 0] [0, 250, 0] [0, 300, 0] [0, 350, 0] [0, 400, 0] [0, 450, 0] [0, 500, 0] [50, 0, 0] [50, 50, 0] [50, 100, 0] [50, 150, 0] [50, 200, 0] [50, 250, 0] [50, 300, 0] [50, 350, 0] [50, 400, 0] [50, 450, 0] [50, 500, 0] [100, 0, 0] [100, 50, 0] [100, 100, 0] [100, 150, 0] [100, 200, 0] [100, 250, 0] [100, 300, 0] [100, 350, 0] [100, 400, 0] [100, 450, 0] [100, 500, 0] [150, 0, 0] [150, 50, 0] [150, 100, 0] [150, 150, 0] [150, 200, 0] [150, 250, 0] [150, 300, 0] [150, 350, 0] [150, 400, 0] [150, 450, 0] [150, 500, 0] [200, 0, 0] [200, 50, 0] [200, 100, 0] [200, 150, 0] [200, 200, 2] [200, 250, 1] [200, 300, 2] [200, 350, 0] [200, 400, 0] [200, 450, 0] [200, 500, 0] [250, 0, 0] [250, 50, 0] [250, 100, 0] [250, 150, 0] [250, 200, 2] [250, 250, 4] [250, 300, 3] [250, 350, 0] [250, 400, 0] [250, 450, 0] [250, 500, 0] [300, 0, 0] [300, 50, 0] [300, 100, 0] [300, 150, 0] [300, 200, 2] [300, 250, 2] [300, 300, 2] [300, 350, 0] [300, 400, 0] [300, 450, 0] [300, 500, 0] [350, 0, 0] [350, 50, 0] [350, 100, 0] [350, 150, 0] [350, 200, 0] [350, 250, 0] [350, 300, 0] [350, 350, 0] [350, 400, 0] [350, 450, 0] [350, 500, 0] [400, 0, 0] [400, 50, 0] [400, 100, 0] [400, 150, 0] [400, 200, 0] [400, 250, 0] [400, 300, 0] [400, 350, 0] [400, 400, 0] [400, 450, 0] [400, 500, 0] [450, 0, 0] [450, 50, 0] [450, 100, 0] [450, 150, 0] [450, 200, 0] [450, 250, 0] [450, 300, 0] [450, 350, 0] [450, 400, 0] [450, 450, 0] [450, 500, 0] [500, 0, 0] [500, 50, 0] [500, 100, 0] [500, 150, 0] [500, 200, 0] [500, 250, 0] [500, 300, 0] [500, 350, 0] [500, 400, 0] [500, 450, 0] [500, 500, 0] 
[0, 0, 0] [0, 50, 0] [0, 100, 0] [0, 150, 0] [0, 200, 0] [0, 250, 0] [0, 300, 0] [0, 350, 0] [0, 400, 0] [0, 450, 0] [0, 500, 0] [50, 0, 0] [50, 50, 0] [50, 100, 0] [50, 150, 0] [50, 200, 0] [50, 250, 0] [50, 300, 0] [50, 350, 0] [50, 400, 0] [50, 450, 0] [50, 500, 0] [100, 0, 0] [100, 50, 0] [100, 100, 0] [100, 150, 0] [100, 200, 0] [100, 250, 0] [100, 300, 0] [100, 350, 0] [100, 400, 0] [100, 450, 0] [100, 500, 0] [150, 0, 0] [150, 50, 0] [150, 100, 0] [150, 150, 0] [150, 200, 0] [150, 250, 0] [150, 300, 0] [150, 350, 0] [150, 400, 0] [150, 450, 0] [150, 500, 0] [200, 0, 0] [200, 50, 0] [200, 100, 0] [200, 150, 0] [200, 200, 2] [200, 250, 1] [200, 300, 2] [200, 350, 1] [200, 400, 0] [200, 450, 0] [200, 500, 0] [250, 0, 0] [250, 50, 0] [250, 100, 0] [250, 150, 0] [250, 200, 2] [250, 250, 1] [250, 300, 4] [250, 350, 3] [250, 400, 0] [250, 450, 0] [250, 500, 0] [300, 0, 0] [300, 50, 0] [300, 100, 0] [300, 150, 0] [300, 200, 2] [300, 250, 2] [300, 300, 2] [300, 350, 2] [300, 400, 0] [300, 450, 0] [300, 500, 0] [350, 0, 0] [350, 50, 0] [350, 100, 0] [350, 150, 0] [350, 200, 0] [350, 250, 0] [350, 300, 0] [350, 350, 0] [350, 400, 0] [350, 450, 0] [350, 500, 0] [400, 0, 0] [400, 50, 0] [400, 100, 0] [400, 150, 0] [400, 200, 0] [400, 250, 0] [400, 300, 0] [400, 350, 0] [400, 400, 0] [400, 450, 0] [400, 500, 0] [450, 0, 0] [450, 50, 0] [450, 100, 0] [450, 150, 0] [450, 200, 0] [450, 250, 0] [450, 300, 0] [450, 350, 0] [450, 400, 0] [450, 450, 0] [450, 500, 0] [500, 0, 0] [500, 50, 0] [500, 100, 0] [500, 150, 0] [500, 200, 0] [500, 250, 0] [500, 300, 0] [500, 350, 0] [500, 400, 0] [500, 450, 0] [500, 500, 0] 
[0, 0, 0] [0, 50, 0] [0, 100, 0] [0, 150, 0] [0, 200, 0] [0, 250, 0] [0, 300, 0] [0, 350, 0] [0, 400, 0] [0, 450, 0] [0, 500, 0] [50, 0, 0] [50, 50, 0] [50, 100, 0] [50, 150, 0] [50, 200, 0] [50, 250, 0] [50, 300, 0] [50, 350, 0] [50, 400, 0] [50, 450, 0] [50, 500, 0] [100, 0, 0] [100, 50, 0] [100, 100, 0] [100, 150, 0] [100, 200, 0] [100, 250, 0] [100, 300, 0] [100, 350, 0] [100, 400, 0] [100, 450, 0] [100, 500, 0] [150, 0, 0] [150, 50, 0] [150, 100, 0] [150, 150, 0] [150, 200, 0] [150, 250, 0] [150, 300, 0] [150, 350, 0] [150, 400, 0] [150, 450, 0] [150, 500, 0] [200, 0, 0] [200, 50, 0] [200, 100, 0] [200, 150, 0] [200, 200, 2] [200, 250, 1] [200, 300, 2] [200, 350, 1] [200, 400, 2] [200, 450, 0] [200, 500, 0] [250, 0, 0] [250, 50, 0] [250, 100, 0] [250, 150, 0] [250, 200, 2] [250, 250, 1] [250, 300, 1] [250, 350, 4] [250, 400, 2] [250, 450, 0] [250, 500, 0] [300, 0, 0] [300, 50, 0] [300, 100, 0] [300, 150, 0] [300, 200, 2] [300, 250, 2] [300, 300, 2] [300, 350, 2] [300, 400, 2] [300, 450, 0] [300, 500, 0] [350, 0, 0] [350, 50, 0] [350, 100, 0] [350, 150, 0] [350, 200, 0] [350, 250, 0] [350, 300, 0] [350, 350, 0] [350, 400, 0] [350, 450, 0] [350, 500, 0] [400, 0, 0] [400, 50, 0] [400, 100, 0] [400, 150, 0] [400, 200, 0] [400, 250, 0] [400, 300, 0] [400, 350, 0] [400, 400, 0] [400, 450, 0] [400, 500, 0] [450, 0, 0] [450, 50, 0] [450, 100, 0] [450, 150, 0] [450, 200, 0] [450, 250, 0] [450, 300, 0] [450, 350, 0] [450, 400, 0] [450, 450, 0] [450, 500, 0] [500, 0, 0] [500, 50, 0] [500, 100, 0] [500, 150, 0] [500, 200, 0] [500, 250, 0] [500, 300, 0] [500, 350, 0] [500, 400, 0] [500, 450, 0] [500, 500, 0] 
[0, 0, 0] [0, 50, 0] [0, 100, 0] [0, 150, 0] [0, 200, 0] [0, 250, 0] [0, 300, 0] [0, 350, 0] [0, 400, 0] [0, 450, 0] [0, 500, 0] [50, 0, 0] [50, 50, 0] [50, 100, 0] [50, 150, 0] [50, 200, 0] [50, 250, 0] [50, 300, 0] [50, 350, 0] [50, 400, 0] [50, 450, 0] [50, 500, 0] [100, 0, 0] [100, 50, 0] [100, 100, 0] [100, 150, 0] [100, 200, 0] [100, 250, 0] [100, 300, 0] [100, 350, 0] [100, 400, 0] [100, 450, 0] [100, 500, 0] [150, 0, 0] [150, 50, 0] [150, 100, 0] [150, 150, 0] [150, 200, 0] [150, 250, 0] [150, 300, 1] [150, 350, 3] [150, 400, 1] [150, 450, 0] [150, 500, 0] [200, 0, 0] [200, 50, 0] [200, 100, 0] [200, 150, 0] [200, 200, 2] [200, 250, 1] [200, 300, 2] [200, 350, 4] [200, 400, 2] [200, 450, 0] [200, 500, 0] [250, 0, 0] [250, 50, 0] [250, 100, 0] [250, 150, 0] [250, 200, 2] [250, 250, 1] [250, 300, 1] [250, 350, 1] [250, 400, 2] [250, 450, 0] [250, 500, 0] [300, 0, 0] [300, 50, 0] [300, 100, 0] [300, 150, 0] [300, 200, 2] [300, 250, 2] [300, 300, 2] [300, 350, 2] [300, 400, 2] [300, 450, 0] [300, 500, 0] [350, 0, 0] [350, 50, 0] [350, 100, 0] [350, 150, 0] [350, 200, 0] [350, 250, 0] [350, 300, 0] [350, 350, 0] [350, 400, 0] [350, 450, 0] [350, 500, 0] [400, 0, 0] [400, 50, 0] [400, 100, 0] [400, 150, 0] [400, 200, 0] [400, 250, 0] [400, 300, 0] [400, 350, 0] [400, 400, 0] [400, 450, 0] [400, 500, 0] [450, 0, 0] [450, 50, 0] [450, 100, 0] [450, 150, 0] [450, 200, 0] [450, 250, 0] [450, 300, 0] [450, 350, 0] [450, 400, 0] [450, 450, 0] [450, 500, 0] [500, 0, 0] [500, 50, 0] [500, 100, 0] [500, 150, 0] [500, 200, 0] [500, 250, 0] [500, 300, 0] [500, 350, 0] [500, 400, 0] [500, 450, 0] [500, 500, 0] 
[0, 0, 0] [0, 50, 0] [0, 100, 0] [0, 150, 0] [0, 200, 0] [0, 250, 0] [0, 300, 0] [0, 350, 0] [0, 400, 0] [0, 450, 0] [0, 500, 0] [50, 0, 0] [50, 50, 0] [50, 100, 0] [50, 150, 0] [50, 200, 0] [50, 250, 0] [50, 300, 0] [50, 350, 0] [50, 400, 0] [50, 450, 0] [50, 500, 0] [100, 0, 0] [100, 50, 0] [100, 100, 0] [100, 150, 0] [100, 200, 0] [100, 250, 0] [100, 300, 2] [100, 350, 2] [100, 400, 2] [100, 450, 0] [100, 500, 0] [150, 0, 0] [150, 50, 0] [150, 100, 0] [150, 150, 0] [150, 200, 0] [150, 250, 0] [150, 300, 1] [150, 350, 4] [150, 400, 1] [150, 450, 0] [150, 500, 0] [200, 0, 0] [200, 50, 0] [200, 100, 0] [200, 150, 0] [200, 200, 2] [200, 250, 1] [200, 300, 2] [200, 350, 1] [200, 400, 2] [200, 450, 0] [200, 500, 0] [250, 0, 0] [250, 50, 0] [250, 100, 0] [250, 150, 0] [250, 200, 2] [250, 250, 1] [250, 300, 1] [250, 350, 1] [250, 400, 2] [250, 450, 0] [250, 500, 0] [300, 0, 0] [300, 50, 0] [300, 100, 0] [300, 150, 0] [300, 200, 2] [300, 250, 2] [300, 300, 2] [300, 350, 2] [300, 400, 2] [300, 450, 0] [300, 500, 0] [350, 0, 0] [350, 50, 0] [350, 100, 0] [350, 150, 0] [350, 200, 0] [350, 250, 0] [350, 300, 0] [350, 350, 0] [350, 400, 0] [350, 450, 0] [350, 500, 0] [400, 0, 0] [400, 50, 0] [400, 100, 0] [400, 150, 0] [400, 200, 0] [400, 250, 0] [400, 300, 0] [400, 350, 0] [400, 400, 0] [400, 450, 0] [400, 500, 0] [450, 0, 0] [450, 50, 0] [450, 100, 0] [450, 150, 0] [450, 200, 0] [450, 250, 0] [450, 300, 0] [450, 350, 0] [450, 400, 0] [450, 450, 0] [450, 500, 0] [500, 0, 0] [500, 50, 0] [500, 100, 0] [500, 150, 0] [500, 200, 0] [500, 250, 0] [500, 300, 0] [500, 350, 0] [500, 400, 0] [500, 450, 0] [500, 500, 0] 
[0, 0, 0] [0, 50, 0] [0, 100, 0] [0, 150, 0] [0, 200, 0] [0, 250, 0] [0, 300, 0] [0, 350, 0] [0, 400, 0] [0, 450, 0] [0, 500, 0] [50, 0, 0] [50, 50, 0] [50, 100, 0] [50, 150, 0] [50, 200, 0] [50, 250, 0] [50, 300, 0] [50, 350, 0] [50, 400, 0] [50, 450, 0] [50, 500, 0] [100, 0, 0] [100, 50, 0] [100, 100, 0] [100, 150, 0] [100, 200, 0] [100, 250, 0] [100, 300, 2] [100, 350, 2] [100, 400, 2] [100, 450, 3] [100, 500, 0] [150, 0, 0] [150, 50, 0] [150, 100, 0] [150, 150, 0] [150, 200, 0] [150, 250, 0] [150, 300, 1] [150, 350, 1] [150, 400, 4] [150, 450, 3] [150, 500, 0] [200, 0, 0] [200, 50, 0] [200, 100, 0] [200, 150, 0] [200, 200, 2] [200, 250, 1] [200, 300, 2] [200, 350, 1] [200, 400, 2] [200, 450, 1] [200, 500, 0] [250, 0, 0] [250, 50, 0] [250, 100, 0] [250, 150, 0] [250, 200, 2] [250, 250, 1] [250, 300, 1] [250, 350, 1] [250, 400, 2] [250, 450, 0] [250, 500, 0] [300, 0, 0] [300, 50, 0] [300, 100, 0] [300, 150, 0] [300, 200, 2] [300, 250, 2] [300, 300, 2] [300, 350, 2] [300, 400, 2] [300, 450, 0] [300, 500, 0] [350, 0, 0] [350, 50, 0] [350, 100, 0] [350, 150, 0] [350, 200, 0] [350, 250, 0] [350, 300, 0] [350, 350, 0] [350, 400, 0] [350, 450, 0] [350, 500, 0] [400, 0, 0] [400, 50, 0] [400, 100, 0] [400, 150, 0] [400, 200, 0] [400, 250, 0] [400, 300, 0] [400, 350, 0] [400, 400, 0] [400, 450, 0] [400, 500, 0] [450, 0, 0] [450, 50, 0] [450, 100, 0] [450, 150, 0] [450, 200, 0] [450, 250, 0] [450, 300, 0] [450, 350, 0] [450, 400, 0] [450, 450, 0] [450, 500, 0] [500, 0, 0] [500, 50, 0] [500, 100, 0] [500, 150, 0] [500, 200, 0] [500, 250, 0] [500, 300, 0] [500, 350, 0] [500, 400, 0] [500, 450, 0] [500, 500, 0] 
[0, 0, 0] [0, 50, 0] [0, 100, 0] [0, 150, 0] [0, 200, 0] [0, 250, 0] [0, 300, 0] [0, 350, 0] [0, 400, 0] [0, 450, 0] [0, 500, 0] [50, 0, 0] [50, 50, 0] [50, 100, 0] [50, 150, 0] [50, 200, 0] [50, 250, 0] [50, 300, 0] [50, 350, 0] [50, 400, 0] [50, 450, 0] [50, 500, 0] [100, 0, 0] [100, 50, 0] [100, 100, 0] [100, 150, 0] [100, 200, 0] [100, 250, 0] [100, 300, 2] [100, 350, 2] [100, 400, 2] [100, 450, 3] [100, 500, 1] [150, 0, 0] [150, 50, 0] [150, 100, 0] [150, 150, 0] [150, 200, 0] [150, 250, 0] [150, 300, 1] [150, 350, 1] [150, 400, 1] [150, 450, 4] [150, 500, 3] [200, 0, 0] [200, 50, 0] [200, 100, 0] [200, 150, 0] [200, 200, 2] [200, 250, 1] [200, 300, 2] [200, 350, 1] [200, 400, 2] [200, 450, 1] [200, 500, 1] [250, 0, 0] [250, 50, 0] [250, 100, 0] [250, 150, 0] [250, 200, 2] [250, 250, 1] [250, 300, 1] [250, 350, 1] [250, 400, 2] [250, 450, 0] [250, 500, 0] [300, 0, 0] [300, 50, 0] [300, 100, 0] [300, 150, 0] [300, 200, 2] [300, 250, 2] [300, 300, 2] [300, 350, 2] [300, 400, 2] [300, 450, 0] [300, 500, 0] [350, 0, 0] [350, 50, 0] [350, 100, 0] [350, 150, 0] [350, 200, 0] [350, 250, 0] [350, 300, 0] [350, 350, 0] [350, 400, 0] [350, 450, 0] [350, 500, 0] [400, 0, 0] [400, 50, 0] [400, 100, 0] [400, 150, 0] [400, 200, 0] [400, 250, 0] [400, 300, 0] [400, 350, 0] [400, 400, 0] [400, 450, 0] [400, 500, 0] [450, 0, 0] [450, 50, 0] [450, 100, 0] [450, 150, 0] [450, 200, 0] [450, 250, 0] [450, 300, 0] [450, 350, 0] [450, 400, 0] [450, 450, 0] [450, 500, 0] [500, 0, 0] [500, 50, 0] [500, 100, 0] [500, 150, 0] [500, 200, 0] [500, 250, 0] [500, 300, 0] [500, 350, 0] [500, 400, 0] [500, 450, 0] [500, 500, 0] 
[0, 0, 0] [0, 50, 0] [0, 100, 0] [0, 150, 0] [0, 200, 0] [0, 250, 0] [0, 300, 0] [0, 350, 0] [0, 400, 0] [0, 450, 0] [0, 500, 0] [50, 0, 0] [50, 50, 0] [50, 100, 0] [50, 150, 0] [50, 200, 0] [50, 250, 0] [50, 300, 0] [50, 350, 0] [50, 400, 1] [50, 450, 1] [50, 500, 2] [100, 0, 0] [100, 50, 0] [100, 100, 0] [100, 150, 0] [100, 200, 0] [100, 250, 0] [100, 300, 2] [100, 350, 2] [100, 400, 2] [100, 450, 4] [100, 500, 1] [150, 0, 0] [150, 50, 0] [150, 100, 0] [150, 150, 0] [150, 200, 0] [150, 250, 0] [150, 300, 1] [150, 350, 1] [150, 400, 1] [150, 450, 1] [150, 500, 3] [200, 0, 0] [200, 50, 0] [200, 100, 0] [200, 150, 0] [200, 200, 2] [200, 250, 1] [200, 300, 2] [200, 350, 1] [200, 400, 2] [200, 450, 1] [200, 500, 1] [250, 0, 0] [250, 50, 0] [250, 100, 0] [250, 150, 0] [250, 200, 2] [250, 250, 1] [250, 300, 1] [250, 350, 1] [250, 400, 2] [250, 450, 0] [250, 500, 0] [300, 0, 0] [300, 50, 0] [300, 100, 0] [300, 150, 0] [300, 200, 2] [300, 250, 2] [300, 300, 2] [300, 350, 2] [300, 400, 2] [300, 450, 0] [300, 500, 0] [350, 0, 0] [350, 50, 0] [350, 100, 0] [350, 150, 0] [350, 200, 0] [350, 250, 0] [350, 300, 0] [350, 350, 0] [350, 400, 0] [350, 450, 0] [350, 500, 0] [400, 0, 0] [400, 50, 0] [400, 100, 0] [400, 150, 0] [400, 200, 0] [400, 250, 0] [400, 300, 0] [400, 350, 0] [400, 400, 0] [400, 450, 0] [400, 500, 0] [450, 0, 0] [450, 50, 0] [450, 100, 0] [450, 150, 0] [450, 200, 0] [450, 250, 0] [450, 300, 0] [450, 350, 0] [450, 400, 0] [450, 450, 0] [450, 500, 0] [500, 0, 0] [500, 50, 0] [500, 100, 0] [500, 150, 0] [500, 200, 0] [500, 250, 0] [500, 300, 0] [500, 350, 0] [500, 400, 0] [500, 450, 0] [500, 500, 0] 
[0, 0, 0] [0, 50, 0] [0, 100, 0] [0, 150, 0] [0, 200, 0] [0, 250, 0] [0, 300, 0] [0, 350, 0] [0, 400, 0] [0, 450, 0] [0, 500, 0] [50, 0, 0] [50, 50, 0] [50, 100, 0] [50, 150, 0] [50, 200, 0] [50, 250, 0] [50, 300, 0] [50, 350, 0] [50, 400, 1] [50, 450, 1] [50, 500, 2] [100, 0, 0] [100, 50, 0] [100, 100, 0] [100, 150, 0] [100, 200, 0] [100, 250, 0] [100, 300, 2] [100, 350, 2] [100, 400, 2] [100, 450, 1] [100, 500, 4] [150, 0, 0] [150, 50, 0] [150, 100, 0] [150, 150, 0] [150, 200, 0] [150, 250, 0] [150, 300, 1] [150, 350, 1] [150, 400, 1] [150, 450, 1] [150, 500, 1] [200, 0, 0] [200, 50, 0] [200, 100, 0] [200, 150, 0] [200, 200, 2] [200, 250, 1] [200, 300, 2] [200, 350, 1] [200, 400, 2] [200, 450, 1] [200, 500, 1] [250, 0, 0] [250, 50, 0] [250, 100, 0] [250, 150, 0] [250, 200, 2] [250, 250, 1] [250, 300, 1] [250, 350, 1] [250, 400, 2] [250, 450, 0] [250, 500, 0] [300, 0, 0] [300, 50, 0] [300, 100, 0] [300, 150, 0] [300, 200, 2] [300, 250, 2] [300, 300, 2] [300, 350, 2] [300, 400, 2] [300, 450, 0] [300, 500, 0] [350, 0, 0] [350, 50, 0] [350, 100, 0] [350, 150, 0] [350, 200, 0] [350, 250, 0] [350, 300, 0] [350, 350, 0] [350, 400, 0] [350, 450, 0] [350, 500, 0] [400, 0, 0] [400, 50, 0] [400, 100, 0] [400, 150, 0] [400, 200, 0] [400, 250, 0] [400, 300, 0] [400, 350, 0] [400, 400, 0] [400, 450, 0] [400, 500, 0] [450, 0, 0] [450, 50, 0] [450, 100, 0] [450, 150, 0] [450, 200, 0] [450, 250, 0] [450, 300, 0] [450, 350, 0] [450, 400, 0] [450, 450, 0] [450, 500, 0] [500, 0, 0] [500, 50, 0] [500, 100, 0] [500, 150, 0] [500, 200, 0] [500, 250, 0] [500, 300, 0] [500, 350, 0] [500, 400, 0] [500, 450, 0] [500, 500, 0] 
[0, 0, 0] [0, 50, 0] [0, 100, 0] [0, 150, 0] [0, 200, 0] [0, 250, 0] [0, 300, 0] [0, 350, 0] [0, 400, 0] [0, 450, 0] [0, 500, 0] [50, 0, 0] [50, 50, 0] [50, 100, 0] [50, 150, 0] [50, 200, 0] [50, 250, 0] [50, 300, 0] [50, 350, 0] [50, 400, 1] [50, 450, 1] [50, 500, 2] [100, 0, 0] [100, 50, 0] [100, 100, 0] [100, 150, 0] [100, 200, 0] [100, 250, 0] [100, 300, 2] [100, 350, 2] [100, 400, 2] [100, 450, 1] [100, 500, 1] [150, 0, 0] [150, 50, 0] [150, 100, 0] [150, 150, 0] [150, 200, 0] [150, 250, 0] [150, 300, 1] [150, 350, 1] [150, 400, 1] [150, 450, 1] [150, 500, 4] [200, 0, 0] [200, 50, 0] [200, 100, 0] [200, 150, 0] [200, 200, 2] [200, 250, 1] [200, 300, 2] [200, 350, 1] [200, 400, 2] [200, 450, 1] [200, 500, 1] [250, 0, 0] [250, 50, 0] [250, 100, 0] [250, 150, 0] [250, 200, 2] [250, 250, 1] [250, 300, 1] [250, 350, 1] [250, 400, 2] [250, 450, 0] [250, 500, 0] [300, 0, 0] [300, 50, 0] [300, 100, 0] [300, 150, 0] [300, 200, 2] [300, 250, 2] [300, 300, 2] [300, 350, 2] [300, 400, 2] [300, 450, 0] [300, 500, 0] [350, 0, 0] [350, 50, 0] [350, 100, 0] [350, 150, 0] [350, 200, 0] [350, 250, 0] [350, 300, 0] [350, 350, 0] [350, 400, 0] [350, 450, 0] [350, 500, 0] [400, 0, 0] [400, 50, 0] [400, 100, 0] [400, 150, 0] [400, 200, 0] [400, 250, 0] [400, 300, 0] [400, 350, 0] [400, 400, 0] [400, 450, 0] [400, 500, 0] [450, 0, 0] [450, 50, 0] [450, 100, 0] [450, 150, 0] [450, 200, 0] [450, 250, 0] [450, 300, 0] [450, 350, 0] [450, 400, 0] [450, 450, 0] [450, 500, 0] [500, 0, 0] [500, 50, 0] [500, 100, 0] [500, 150, 0] [500, 200, 0] [500, 250, 0] [500, 300, 0] [500, 350, 0] [500, 400, 0] [500, 450, 0] [500, 500, 0] 
[0, 0, 0] [0, 50, 0] [0, 100, 0] [0, 150, 0] [0, 200, 0] [0, 250, 0] [0, 300, 0] [0, 350, 0] [0, 400, 0] [0, 450, 0] [0, 500, 0] [50, 0, 0] [50, 50, 0] [50, 100, 0] [50, 150, 0] [50, 200, 0] [50, 250, 0] [50, 300, 0] [50, 350, 0] [50, 400, 1] [50, 450, 1] [50, 500, 2] [100, 0, 0] [100, 50, 0] [100, 100, 0] [100, 150, 0] [100, 200, 0] [100, 250, 0] [100, 300, 2] [100, 350, 2] [100, 400, 2] [100, 450, 1] [100, 500, 1] [150, 0, 0] [150, 50, 0] [150, 100, 0] [150, 150, 0] [150, 200, 0] [150, 250, 0] [150, 300, 1] [150, 350, 1] [150, 400, 1] [150, 450, 1] [150, 500, 1] [200, 0, 0] [200, 50, 0] [200, 100, 0] [200, 150, 0] [200, 200, 2] [200, 250, 1] [200, 300, 2] [200, 350, 1] [200, 400, 2] [200, 450, 1] [200, 500, 4] [250, 0, 0] [250, 50, 0] [250, 100, 0] [250, 150, 0] [250, 200, 2] [250, 250, 1] [250, 300, 1] [250, 350, 1] [250, 400, 2] [250, 450, 2] [250, 500, 2] [300, 0, 0] [300, 50, 0] [300, 100, 0] [300, 150, 0] [300, 200, 2] [300, 250, 2] [300, 300, 2] [300, 350, 2] [300, 400, 2] [300, 450, 0] [300, 500, 0] [350, 0, 0] [350, 50, 0] [350, 100, 0] [350, 150, 0] [350, 200, 0] [350, 250, 0] [350, 300, 0] [350, 350, 0] [350, 400, 0] [350, 450, 0] [350, 500, 0] [400, 0, 0] [400, 50, 0] [400, 100, 0] [400, 150, 0] [400, 200, 0] [400, 250, 0] [400, 300, 0] [400, 350, 0] [400, 400, 0] [400, 450, 0] [400, 500, 0] [450, 0, 0] [450, 50, 0] [450, 100, 0] [450, 150, 0] [450, 200, 0] [450, 250, 0] [450, 300, 0] [450, 350, 0] [450, 400, 0] [450, 450, 0] [450, 500, 0] [500, 0, 0] [500, 50, 0] [500, 100, 0] [500, 150, 0] [500, 200, 0] [500, 250, 0] [500, 300, 0] [500, 350, 0] [500, 400, 0] [500, 450, 0] [500, 500, 0] 
